ID,Model,Quality,MSE,PSNR,SSIM,MS-SSIM,VIF,FSIM,UIQ,BRISQUE,NIQUE,hyperIQA,UNIQUE
2,ArNet,hi,0.00115340553068043,29.3801797044009,0.923768504869275,0.962722142341812,0.401209752094634,0.6906920159264933,0.24434747535553175,28.513099305022223,8.709959931023262,75.40828247070313,0.7023905515670776
2,ArNet,lo,0.00236881421890256,26.2546899874084,0.880752446868012,0.928388667822785,0.302924772632731,0.6117072984238523,0.2164746801293531,45.959285466946056,10.107960340395932,69.53809394836426,0.781583309173584
2,ArNet,mi,0.00137351554267552,28.6216642174759,0.914967726953169,0.954476119664947,0.376621812110909,0.6734180243582255,0.5616989210676707,31.34414016918467,9.191725677188098,75.17457504272461,0.7570095062255859
2,ESRGAN,hi,0.00269101411920376,25.7008402357545,0.875628526209725,0.954702602654381,0.370422414154255,0.6606056799025922,0.34436991549608065,1.9339416705812198,7.997860833130612,76.18777999877929,0.7554243803024292
2,ESRGAN,lo,0.00402510216523873,23.9522309188336,0.85473477256053,0.938337213993422,0.312172052648848,0.6312263770722243,1.0,0.4932907627763541,8.17488812711626,76.44594039916993,0.7555832862854004
2,ESRGAN,mi,0.00393779864710071,24.0474649456883,0.844855705341446,0.940825782316149,0.307752599272666,0.6310928992019605,0.4883720854399417,2.5164488035343027,7.172520733394708,76.9731575012207,0.768921971321106
2,hevc,hi,0.000899532788931301,30.4598300153199,0.933997201425217,0.964164612237079,0.417588028092541,0.7167711348210529,1.0,38.44065548108867,8.936480838695681,77.32180786132812,0.654617965221405
2,hevc,lo,0.00182223547160232,27.3939550364737,0.891168995255375,0.936087061555038,0.321385007704268,0.6542912091287607,0.5464004203614788,67.99174031218885,10.272363332503284,73.62322463989258,0.6633502244949341
2,hevc,mi,0.00150626745875402,28.2209790625759,0.910284519112436,0.948746621672814,0.352340004237465,0.6821000013177295,0.5755812811831023,45.70477635375491,9.175892363762996,74.81636810302734,0.6976460814476013
2,HiFiC,hi,0.000869858310955637,30.6055148276237,0.93122043432318,0.971442674639679,0.443065752339628,0.6823973338148889,0.45313098735858803,2.88323217621857,8.80582853310779,77.50079574584962,0.7043043375015259
2,HiFiC,lo,0.00202312353950062,26.9397759677181,0.877397033843914,0.938280107515732,0.328100923484632,0.6059517315406292,0.317661808318251,-1.0202504344833017,8.719847940179758,75.56116180419922,0.7003757357597351
2,HiFiC,mi,0.00140510915431772,28.5228993677206,0.90418976345786,0.955630688466766,0.378725636550592,0.637807302763055,0.38539635317407,1.2589074938705096,8.984088636594993,76.5869857788086,0.7108820080757141
2,original.png,,0.0,inf,1.0,1,0.9999999999848491,1.0,0.36087012868806684,-1.0314690391561783,7.497288613752818,76.58475875854492,0.7160990238189697
4,ArNet,hi,0.00262874558364325,25.8025144393034,0.879423129656144,0.95535609129316,0.37785722938271,0.7117140953698534,0.46560723985874053,7.399331540503084,8.744118627621003,73.00647048950195,0.8041334748268127
4,ArNet,lo,0.0044114715648968,23.5541651576813,0.807593257549938,0.911211796536297,0.279130858221193,0.6602068378239481,1.0,23.5085838561225,10.813721139902707,68.3959747314453,0.7969980239868164
4,ArNet,mi,0.00299739004563785,25.2325673932122,0.862722544940084,0.947534936408387,0.351346795474235,0.6996426941924104,0.5028130789837356,11.597920700628578,9.618507435139374,72.4798957824707,0.778076708316803
4,ESRGAN,hi,0.00435953071662414,23.6056025801344,0.810170497172443,0.948898966332711,0.345359032966401,0.6653730784293834,0.4109322089896199,10.276907407350421,9.242330309513287,71.70096054077149,0.7668170928955078
4,ESRGAN,lo,0.0067829562217676,21.6858098592865,0.760251728475729,0.919920297158006,0.275074947259245,0.6247900926580378,0.44623085283131875,8.253226500790419,6.916503429748048,71.72992782592773,0.7551555633544922
4,ESRGAN,mi,0.00631491090070748,21.9963277267857,0.759075932667693,0.923594736729337,0.277787477428415,0.6232733672553356,0.39162067228450603,1.8377596595675811,6.365216213164804,71.7262565612793,0.7741373181343079
4,hevc,hi,0.00158475487159504,28.0003790451664,0.92481824198078,0.963813101865806,0.438736679096066,0.7138471426793821,0.42432047355460045,18.168856874189686,5.747506214345959,72.97474517822266,0.8177133202552795
4,hevc,lo,0.00339591924670147,24.6904264561563,0.841341457274598,0.9216821926285,0.317880289141959,0.6452534388441009,0.6138495933532718,31.059651470519242,8.320296263661499,69.98600692749024,0.7359433174133301
4,hevc,mi,0.00306093231884478,25.1414627310674,0.861181330469021,0.932758727304139,0.336136295635817,0.6786849515930395,0.5660909894784074,19.51990577876549,7.424494550822375,70.5485855102539,0.7112911343574524
4,HiFiC,hi,0.00234800954401558,26.2930014213273,0.888412618135273,0.970211682232975,0.406732472360406,0.7360665703590891,0.5469424230878963,-2.3815038469652166,7.258975228234687,73.16985778808593,0.7958629131317139
4,HiFiC,lo,0.00464414731253242,23.330940128772,0.801092773677405,0.928607011461741,0.292682032178286,0.670694477222909,0.424048170776453,-0.8572954636802308,8.963511812301403,73.74560775756837,0.743582546710968
4,HiFiC,mi,0.00345880237254381,24.6107425179473,0.841659642314078,0.950176912636369,0.342232721259416,0.6886138863983158,0.48659607789888804,-3.9043432695331433,9.875972616377453,74.08298950195312,0.7947163581848145
4,original.png,,0.0,inf,1.0,1,0.9999999999895062,1.0,0.7428061262792359,3.483046200733355,6.060258637735314,73.70052108764648,0.7894383072853088
5,ArNet,hi,0.00187739761724338,27.2644373766794,0.908513361724354,0.969024938957628,0.43012017774235,0.6652931401083974,0.43800705914541666,34.03697875825375,10.77165253122733,72.17512664794921,0.7557326555252075
5,ArNet,lo,0.00309172767082838,25.0979876710338,0.874967306576499,0.947366095054162,0.347281288997167,0.6185280981031446,0.3859020334417862,41.25443602813729,11.254198887119864,70.40686950683593,0.662230372428894
5,ArNet,mi,0.00208963408285906,26.7992975681155,0.90309634649116,0.966041992946362,0.409676333937572,0.6539509120295562,0.43860760295559875,33.69582494886171,10.679907859702036,72.31915740966797,0.7374430894851685
5,ESRGAN,hi,0.00250856012206781,26.0057548587824,0.923645973939126,0.981493700480992,0.469405392961237,0.6857971565494383,1.0,3.8889471376622566,8.234988280843877,78.17057800292969,0.7567453384399414
5,ESRGAN,lo,0.00382678256217975,24.171662136909,0.882044868609221,0.968688675944651,0.389815306681762,0.6519224162040664,0.3359535773882643,4.334610865860299,8.63185734129943,74.97696456909179,0.7910061478614807
5,ESRGAN,mi,0.003440270864923,24.6340736251266,0.898205850673096,0.9721963848364,0.392267927553349,0.6541881935456555,0.3901472093335027,6.5327139808563,6.972590026624068,76.1920539855957,0.7681909799575806
5,hevc,hi,0.000755730226756509,31.2163320706497,0.961440613956658,0.987577763160679,0.525751283346331,0.7274671440032571,0.3940177730357884,55.48778972778641,8.960327819695467,76.49641799926758,0.7425550222396851
5,hevc,lo,0.00190053638919316,27.2112381063099,0.926116295826091,0.974882726206852,0.426619980192706,0.6709051430383637,0.3068166400007099,64.26238455500376,11.693110486787047,74.01622085571289,0.7081161737442017
5,hevc,mi,0.00176221390820522,27.539413754276,0.931834692883507,0.974407432229963,0.422203135839466,0.6978502129445473,0.38535282881241123,57.18860804341122,10.429661753866826,72.98033828735352,0.679612398147583
5,HiFiC,hi,0.000839704897015506,30.7587331407556,0.96446252667512,0.989508448502146,0.537540236884959,0.7309653947924927,0.3565945667907012,13.059261643693588,8.823729056498822,76.77378997802734,0.7328584790229797
5,HiFiC,lo,0.00189097624878196,27.2331392598717,0.931482456399578,0.976988578266786,0.433519744364674,0.6861551454542646,0.4678128414670913,6.176764426075664,11.851399060594183,75.29809188842773,0.7888438701629639
5,HiFiC,mi,0.00133616112783086,28.7414116707874,0.948554167855639,0.984207971205314,0.481666453458315,0.6857793379847174,0.33418532588616956,10.236378836896137,11.01576801796034,77.13482971191407,0.7669327259063721
5,original.png,,0.0,inf,1.0,1,0.9999999999786717,1.0,0.5232518006502793,16.989668925047766,7.8703618116915,76.79074249267578,0.7506037950515747
6,ArNet,hi,0.00211235085151745,26.7523394588108,0.919104459582668,0.967826515218622,0.389084053983705,0.7074561721396119,0.3279330230809313,14.811864382819834,8.318596134496987,74.55497970581055,0.8831117153167725
6,ArNet,lo,0.00386826991602446,24.1248322979323,0.861673750947907,0.928863758652849,0.281062516084928,0.640668782604871,0.3575167795271702,32.47458946367405,10.48909250267884,69.76112594604493,0.6040394306182861
6,ArNet,mi,0.0024961943727441,26.0272160019012,0.90564555140426,0.961643901775206,0.359291086003943,0.6917260835904381,0.23633346422128176,20.492279976385788,8.724128162926245,72.91489715576172,0.9320378303527832
6,ESRGAN,hi,0.00831679041637261,20.8004424262623,0.766348492267011,0.922045452535017,0.242478690502855,0.5696561019005862,0.5568373887340851,-1.9619219857756036,9.439719408731479,76.5797721862793,1.0140504837036133
6,ESRGAN,lo,0.0100442403432593,19.9808290383421,0.724400500078551,0.894545390216001,0.188315150962341,0.5386273000770835,0.50233371366457,-3.416899942058677,8.461911819457972,75.29581756591797,0.8912535905838013
6,ESRGAN,mi,0.0091136979565217,20.4030536877415,0.738188995446607,0.905423554432804,0.201148345925269,0.5426514812409614,0.3522730846133649,1.195085638871518,8.481125806877609,76.99897537231445,0.8962746858596802
6,hevc,hi,0.00195247858223452,27.0941372142934,0.918433693389014,0.959411421634012,0.380172996513383,0.6938344375777173,0.334956979557945,25.535063998897357,7.736463752864179,74.53267669677734,0.7752262353897095
6,hevc,lo,0.00368646381233622,24.3339002493186,0.850527357670047,0.926611464245474,0.26703855437445,0.6047712273724654,0.5361835518335603,47.30419442603781,10.020951668786198,70.1037986755371,0.6714416742324829
6,hevc,mi,0.00317560037415555,24.981741555582,0.873318296041698,0.937971402074624,0.300652079853567,0.6400255150075096,0.41634312647208943,30.192708295080564,7.898118323482121,71.99372329711915,0.713977575302124
6,HiFiC,hi,0.00224986335414812,26.4784385804044,0.919751567359275,0.977088501655568,0.394800809800178,0.7031219119542872,0.3853543203253107,10.17467816383973,8.659319949701388,75.93745651245118,0.9076913595199585
6,HiFiC,lo,0.00488785358431055,23.10881811865,0.832180986316494,0.938958192553135,0.262578062950836,0.612239564624995,0.36391702471272563,4.488198649412851,9.75423399134734,75.4509651184082,0.9776009321212769
6,HiFiC,mi,0.00367227577748081,24.3506471196401,0.873491121359125,0.958878990568747,0.314978724367652,0.6487193754914077,0.590225694861007,7.098012618008823,9.494305221667696,76.93900146484376,0.9008970856666565
6,original.png,,0.0,inf,1.0,1,0.9999999999821546,1.0,0.33413420048715864,4.988928813636534,7.194731398669138,75.74011993408203,0.8356360793113708
8,ArNet,hi,0.00170109285696048,27.6927197905947,0.871941034790127,0.941928335658642,0.283937389945978,0.6707953353775692,1.0,5.643678864974817,10.961747197829714,64.9377872467041,0.83885657787323
8,ArNet,lo,0.00261423247419345,25.826557948082,0.798971506813573,0.859407662939006,0.167186368633477,0.4890600048998433,0.6136810272447369,33.419534629678736,10.998939985717861,61.383553695678714,0.8055515289306641
8,ArNet,mi,0.00183194226616703,27.3708821728398,0.855902799851058,0.926863425642806,0.252395967622686,0.6289240205829678,0.4937871943339784,11.181862270787718,11.312520813857638,61.328791809082034,0.8223205804824829
8,ESRGAN,hi,0.00436113837211349,23.6040013362192,0.705634682190591,0.867806667044228,0.176423823278671,0.5501486047680706,0.55884681086621,0.5170312557191608,9.480099481653319,67.9699493408203,0.8141209483146667
8,ESRGAN,lo,0.00484736561670596,23.1449422200831,0.689241200750017,0.843242702856388,0.156901717646078,0.5376955686782446,0.5575394791904903,6.989520716395731,6.8956819380268355,68.75431747436524,0.8487704992294312
8,ESRGAN,mi,0.00436688267246317,23.5982847636039,0.705519690263598,0.866002773607958,0.162522239862076,0.5274550245879023,0.4809683369628802,8.796839702645656,8.147997425733386,62.61940078735351,0.8366713523864746
8,hevc,hi,0.00111494794071912,29.5274541027164,0.902179577539416,0.940378308658711,0.324892717880851,0.6612492327987666,0.6932323623868496,11.513774315032464,9.943473493575839,63.05774116516113,0.8254398107528687
8,hevc,lo,0.00204446414499605,26.8942050152779,0.811747802083885,0.885889996115073,0.173518221201151,0.5760652010357818,0.3918052187868339,43.497956491559506,9.60245837914563,63.16381492614746,0.8150931000709534
8,hevc,mi,0.00176253128601284,27.5386316527435,0.848440401385153,0.905859080737287,0.226058114399106,0.610602472475271,0.6545429802297715,20.518670207786812,9.114956870694837,64.54746131896972,0.8785742521286011
8,HiFiC,hi,0.00183090938465119,27.3733314926454,0.859472217691962,0.951824657533818,0.293204482435472,0.6557478523862668,0.5024224919955912,2.5126198822378853,11.320779402269967,67.5401767730713,0.7869899272918701
8,HiFiC,lo,0.00329072796853662,24.8270801762858,0.762519006690119,0.882212684473496,0.168195140059554,0.45787414640421037,0.5627615404012182,4.416960366145275,10.821835747227377,66.14311027526855,0.7860851287841797
8,HiFiC,mi,0.00272305297942491,25.6494390899126,0.800828911761045,0.920297435586442,0.222293211691905,0.5383728727989251,0.4039444190109511,3.152260920547718,9.914364128868339,66.55428276062011,0.8037328720092773
8,original.png,,0.0,inf,1.0,1,0.9999999999798687,1.0,0.28970745099089124,5.420531544075146,10.450215910693126,69.67460098266602,0.7950100898742676
9,ArNet,hi,0.00484447246768899,23.1475350795176,0.846812594047491,0.94548309915193,0.356883652638601,0.7181959102748193,0.43238037880825325,-1.8553370145483825,9.26835020695625,67.17875633239746,0.7202936410903931
9,ArNet,lo,0.00810065964313184,20.9147961473767,0.767062104081472,0.89387933079062,0.264271142039128,0.6711722191340906,0.4572165577179147,14.457777047792291,9.63497598956129,62.984688949584964,0.7376798391342163
9,ArNet,mi,0.00564709058361969,22.4817524579408,0.824529717411268,0.933188911794736,0.328930565490722,0.706125759698213,0.647877094568677,0.26597611076428507,9.067782314130556,66.24506912231445,0.7608744502067566
9,ESRGAN,hi,0.0146196042736129,18.3506438278939,0.662675189820553,0.879938988632567,0.262048998358148,0.6240191504040428,0.3179568983158639,2.097558093219476,9.298540633461961,68.02715835571288,0.7220047116279602
9,ESRGAN,lo,0.019740136536783,17.0464984776737,0.590646631860276,0.836190545478667,0.195220147672468,0.5828796582703967,0.41662229495033243,6.8865920529576385,8.599657607499296,67.49258193969726,0.6857358813285828
9,ESRGAN,mi,0.0164786588429635,17.8307813734776,0.62276187326342,0.857575743718609,0.214993873117253,0.5890169764010538,0.4065150529977208,10.281463849647679,8.704961520348736,66.7325309753418,0.6917510628700256
9,hevc,hi,0.00493606042510555,23.0661953249805,0.851008434015376,0.930637764050968,0.328275251054162,0.7108316464368537,0.34310295891593123,20.252715870469245,7.4065864586664665,66.48769760131836,0.6495737433433533
9,hevc,lo,0.00863412153511357,20.6378184244629,0.741692529155901,0.870285929897265,0.242068981363122,0.643850461266574,0.33209932624658883,30.629353341708878,9.015348674993218,63.94491767883301,0.6794472932815552
9,hevc,mi,0.00805444314677364,20.9396447965731,0.773140615781614,0.888846134076637,0.256168510808411,0.6725903960144844,0.3368790678300584,18.91356954451507,8.145370860913697,64.95870933532714,0.7023955583572388
9,HiFiC,hi,0.00571028065136877,22.4334254633462,0.839002398385399,0.953817461450708,0.367075033698112,0.6984114164766221,0.5377968530879935,-5.500185683110459,9.322501793984205,69.0054916381836,0.7272940874099731
9,HiFiC,lo,0.0100655822439467,19.9716109826965,0.723789598270823,0.893115249253326,0.258610365596699,0.6275725667168838,1.0,-0.4825121718742196,7.555975842505095,68.97427368164062,0.714131236076355
9,HiFiC,mi,0.00816038031298283,20.8828960056219,0.778443637767183,0.923198472774171,0.303506459870587,0.6521358705791139,0.4650871056471149,-6.640421663528883,8.386015341108694,68.74620513916015,0.6481514573097229
9,original.png,,0.0,inf,1.0,1,0.9999999999909038,1.0,0.5351944401485551,21.129816323562835,7.28092492203157,66.96778564453125,0.7609111070632935
10,ArNet,hi,0.00105719568380063,29.7584461862526,0.915013630102211,0.948445017192496,0.371444724216832,0.6732528415588369,0.5508774589590323,16.723378543167627,11.47095193779115,72.89833450317383,0.7720567584037781
10,ArNet,lo,0.00220404038544913,26.5678045200853,0.867077328672547,0.881752271784893,0.254373929953977,0.583019173258876,0.6760437695679578,26.813395921706473,11.506184544027668,64.61153221130371,0.7212797403335571
10,ArNet,mi,0.00127298556747132,28.9517652015081,0.907188158658003,0.937866904166734,0.341834886768967,0.6485367487124053,0.2186175615130743,22.789817817266993,11.519123669063665,70.03018798828126,0.7440230250358582
10,ESRGAN,hi,0.00220267488747942,26.570495995325,0.874003953465826,0.94890725006042,0.343575508410001,0.6307422170799336,0.328098736947582,-4.952777252180368,8.46912003463961,74.07000503540038,0.7451558113098145
10,ESRGAN,lo,0.00287585675399855,25.4123274989462,0.853688837261609,0.930880944281282,0.301651623276676,0.606852782015026,0.43108440485720095,-1.830264074142434,8.469141773969268,74.89904022216797,0.8124401569366455
10,ESRGAN,mi,0.00294294148880396,25.3121837240333,0.851678600070585,0.933920944409206,0.286838053888324,0.5993603549052242,0.4902539932400146,-0.4359272076415266,7.16771184958037,73.27513885498047,0.7079483866691589
10,hevc,hi,0.000636107584966452,31.964694258518,0.939600628172681,0.960648376395796,0.435994072572623,0.7031057468319905,0.5008092428896035,30.00822521820382,10.464560340007365,75.53287734985352,0.7368510961532593
10,hevc,lo,0.00141523622938258,28.4917106222132,0.900682772978962,0.931544806150579,0.308729177459633,0.6108645942825133,0.37340899006150263,51.326499923952014,11.035253539932944,71.20493698120117,0.7713388800621033
10,hevc,mi,0.00115222918651284,29.3846112808455,0.909330742561199,0.935372398367817,0.339273140154759,0.6561688590349961,0.3495678809931836,38.55051937383243,9.456807283833188,71.43511276245117,0.7302442789077759
10,HiFiC,hi,0.000736113583750335,31.3305516801298,0.933995970654391,0.973805363333301,0.432113209663035,0.6975381858781552,0.19702143143163667,0.09470002856787119,10.494483538513267,75.12550888061523,0.7387101650238037
10,HiFiC,lo,0.00184502388482731,27.3399800729269,0.865776364712712,0.930649608765175,0.279350153243508,0.6005539842550688,1.0,3.4614967701261037,8.988219805713419,73.85617904663086,0.8305667638778687
10,HiFiC,mi,0.00122772761852493,29.108979743128,0.902518506686338,0.955961061044456,0.351485123243339,0.6288766700703347,0.7076836352916881,-1.35220155509856,8.890436207924473,74.47879104614258,0.786707878112793
10,original.png,,0.0,inf,1.0,1,0.9999999999810963,1.0,0.44377487371405694,7.846282858825106,8.52055021911004,74.15874099731445,0.8027719259262085
12,ArNet,hi,0.00153207378702482,28.1472031791096,0.82952445498854,0.910196119381413,0.204834063425532,0.6621189383283612,0.33574491031861564,13.42487687352829,11.521127129876934,74.86961364746094,0.8292248845100403
12,ArNet,lo,0.00239315991766297,26.210282796406,0.772607399411658,0.814147307712949,0.114911716980572,0.44756215433436103,0.3519080504655721,33.40279739679099,11.067002305282811,61.81607208251953,0.9360487461090088
12,ArNet,mi,0.00163849044073957,27.8555608802964,0.826050773506272,0.895595231252229,0.183282023173103,0.6146275301913829,0.5859734128547933,8.430377270108778,11.235607555755559,77.93027725219727,0.936121940612793
12,ESRGAN,hi,0.0032610124906083,24.8664753771907,0.679704228072412,0.837436056027824,0.138145372165298,0.5732495518345012,0.6180297256505158,14.227025175321245,9.470922089234401,74.23470993041992,0.7913728952407837
12,ESRGAN,lo,0.0041631229098762,23.8058076703947,0.647253841886134,0.786464316723549,0.119778954845422,0.5555866978207494,0.5584189356632225,23.18387809413136,8.510698542440396,76.0672508239746,0.8104959726333618
12,ESRGAN,mi,0.00374097277221402,24.2701545270001,0.653557102840776,0.816437751145746,0.126917048776481,0.5580908443228413,0.6338668710547257,27.475283559020653,8.092942214640287,73.50277252197266,0.8649945259094238
12,hevc,hi,0.000925306123890751,30.3371456356131,0.885654733651349,0.932609121404796,0.263331051772295,0.6882344488775419,0.6300408889136233,21.05457544540988,9.969815890832933,79.29846954345703,0.8251996040344238
12,hevc,lo,0.00276275579421791,25.5865750158757,0.790718413096084,0.844171055845988,0.13002031070913,0.5869078155250099,0.179534249522379,57.68443555434189,10.975924119336174,71.83470764160157,0.9819480180740356
12,hevc,mi,0.00140155025803446,28.5339132430705,0.834545312197297,0.888523388295929,0.180452271852779,0.634721344875535,0.6803510462426361,31.710019487766857,8.994563854136704,76.4319839477539,0.8020679950714111
12,HiFiC,hi,0.00135885091435595,28.668281890543,0.837748771342219,0.934436213483489,0.235922949461915,0.6888078112541152,1.0,18.24204906652696,9.353408615130286,78.06051101684571,0.8548370599746704
12,HiFiC,lo,0.00291177979579842,25.358414717648,0.695623662867042,0.810641009598391,0.111903617799973,0.4114698540992698,0.33035647382506467,22.637752268767912,8.132469047895215,74.93558502197266,0.8548930883407593
12,HiFiC,mi,0.00206208135863035,26.8569420379199,0.768811609281824,0.882931364865089,0.164046624293248,0.5866759998079661,0.7088313163753237,17.681533710671573,9.70282095512544,77.06267547607422,0.7470428943634033
12,original.png,,0.0,inf,1.0,1,0.9999999999838391,1.0,0.4435833013601995,11.642155998976449,11.196441984016317,76.03215560913085,0.7645421028137207
